date,electricity_total,electricity_mean,electricity_max,electricity_min
2015-06-15,415081.0,17295.041666666668,21034.0,12862.0
2015-06-16,410301.0,17095.875,20127.0,13272.0
2015-06-17,376219.0,15675.791666666666,17699.0,12736.0
2015-06-18,400484.0,16686.833333333332,20646.0,12518.0
2015-06-19,373755.0,15573.125,17869.0,12669.0
2015-06-20,341965.0,14248.541666666666,16166.0,11765.0
2015-06-21,355570.0,14815.416666666666,18120.0,11401.0
2015-06-22,406835.0,16951.458333333332,20688.0,12249.0
2015-06-23,420924.0,17538.5,20540.0,13801.0
2015-06-24,391485.0,16311.875,19461.0,12469.0
2015-06-25,377816.0,15742.333333333334,18327.0,12320.0
2015-06-26,374045.0,15585.208333333334,17997.0,12565.0
2015-06-27,319958.0,13331.583333333334,14474.0,11722.0
2015-06-28,299041.0,12460.041666666666,14553.0,10371.0
2015-06-29,328790.0,13699.583333333334,15426.0,10979.0
2015-06-30,343216.0,14300.666666666666,16784.0,11235.0
2015-07-01,339194.0,14133.083333333334,16584.0,11116.0
2015-07-02,331955.0,13831.458333333334,15381.0,11448.0
2015-07-03,302532.0,12605.5,14159.0,10512.0
2015-07-04,301747.0,12572.791666666666,15169.0,10141.0
2015-07-05,308980.0,12874.166666666666,15485.0,10031.0
2015-07-06,372556.0,15523.166666666666,19091.0,11307.0
2015-07-07,384345.0,16014.375,19072.0,12361.0
2015-07-08,354090.0,14753.75,16450.0,12166.0
2015-07-09,367831.0,15326.291666666666,17606.0,11997.0
2015-07-10,365444.0,15226.833333333334,17723.0,12191.0
2015-07-11,337985.0,14082.708333333334,16815.0,11100.0
2015-07-12,327567.0,13648.625,16091.0,11065.0
2015-07-13,369317.0,15388.208333333334,18223.0,11778.0
2015-07-14,374297.0,15595.708333333334,18420.0,12152.0
2015-07-15,358598.0,14941.583333333334,17134.0,12050.0
2015-07-16,360175.0,15007.291666666666,17877.0,11621.0
2015-07-17,389948.0,16247.833333333334,19998.0,11957.0
2015-07-18,390672.0,16278.0,20040.0,12533.0
2015-07-19,379342.0,15805.916666666666,19180.0,12037.0
2015-07-20,410615.0,17108.958333333332,20608.0,12780.0
2015-07-21,408590.0,17024.583333333332,19897.0,13424.0
2015-07-22,380668.0,15861.166666666666,19049.0,12156.0
2015-07-23,381119.0,15879.958333333334,19188.0,11911.0
2015-07-24,387933.0,16163.875,19958.0,11970.0
2015-07-25,372858.0,15535.75,19146.0,11671.0
2015-07-26,372090.0,15503.75,18894.0,11679.0
2015-07-27,413922.0,17246.75,20935.0,12939.0
2015-07-28,430256.0,17927.333333333332,21871.0,13174.0
2015-07-29,435859.0,18160.791666666668,21876.0,13635.0
2015-07-30,419034.0,17459.75,20669.0,13562.0
2015-07-31,393202.0,16383.416666666666,20002.0,12291.0
2015-08-01,352773.0,14698.875,17703.0,11522.0
2015-08-02,352300.0,14679.166666666666,18678.0,10904.0
2015-08-03,389417.0,16225.708333333334,20053.0,12037.0
2015-08-04,390625.0,16276.041666666666,19841.0,12202.0
2015-08-05,392665.0,16361.041666666666,19979.0,12377.0
2015-08-06,360585.0,15024.375,16668.0,12467.0
2015-08-07,360363.0,15015.125,17717.0,11696.0
2015-08-08,353803.0,14741.791666666666,17927.0,11518.0
2015-08-09,354840.0,14785.0,17776.0,11292.0
2015-08-10,396775.0,16532.291666666668,19742.0,12581.0
2015-08-11,391111.0,16296.291666666666,19194.0,12620.0
2015-08-12,364859.0,15202.458333333334,17951.0,11887.0
2015-08-13,368214.0,15342.25,18664.0,11577.0
2015-08-14,380322.0,15846.75,19522.0,11789.0
2015-08-15,362460.0,15102.5,18742.0,11515.0
2015-08-16,366765.0,15281.875,19316.0,11250.0
2015-08-17,404378.0,16849.083333333332,20579.0,12492.0
2015-08-18,398607.0,16608.625,19681.0,12835.0
2015-08-19,413207.0,17216.958333333332,20649.0,12853.0
2015-08-20,383042.0,15960.083333333334,18285.0,13115.0
2015-08-21,355642.0,14818.416666666666,17604.0,11557.0
2015-08-22,327330.0,13638.75,16651.0,10811.0
2015-08-23,334733.0,13947.208333333334,17587.0,10562.0
2015-08-24,370957.0,15456.541666666666,18272.0,12006.0
2015-08-25,340832.0,14201.333333333334,15945.0,11487.0
2015-08-26,328036.0,13668.166666666666,15165.0,11241.0
2015-08-27,338802.0,14116.75,16196.0,11172.0
2015-08-28,347415.0,14475.625,17397.0,11261.0
2015-08-29,331339.0,13805.791666666666,16780.0,10815.0
2015-08-30,344404.0,14350.166666666666,17711.0,11042.0
2015-08-31,397287.0,16553.625,20487.0,12000.0
2015-09-01,409144.0,17047.666666666668,20480.0,12576.0
2015-09-02,413021.0,17209.208333333332,20815.0,12836.0
2015-09-03,412864.0,17202.666666666668,20625.0,12879.0
2015-09-04,393212.0,16383.833333333334,19946.0,12928.0
2015-09-05,347989.0,14499.541666666666,17806.0,11205.0
2015-09-06,349551.0,14564.625,18551.0,10880.0
2015-09-07,365821.0,15242.541666666666,19614.0,11090.0
2015-09-08,410595.0,17108.125,20899.0,12318.0
2015-09-09,392834.0,16368.083333333334,19032.0,12710.0
2015-09-10,370551.0,15439.625,17787.0,12113.0
2015-09-11,349021.0,14542.541666666666,16894.0,11666.0
2015-09-12,295300.0,12304.166666666666,13073.0,10951.0
2015-09-13,275550.0,11481.25,13214.0,9914.0
2015-09-14,321105.0,13379.375,15078.0,10544.0
2015-09-15,338469.0,14102.875,16437.0,10967.0
2015-09-16,349070.0,14544.583333333334,17419.0,11105.0
2015-09-17,355808.0,14825.333333333334,17985.0,11294.0
2015-09-18,355745.0,14822.708333333334,17389.0,11778.0
2015-09-19,322117.0,13421.541666666666,15295.0,11221.0
2015-09-20,292400.0,12183.333333333334,14125.0,10171.0
2015-09-21,327874.0,13661.416666666666,15404.0,10794.0
2015-09-22,336483.0,14020.125,16176.0,10881.0
2015-09-23,339229.0,14134.541666666666,16497.0,11071.0
2015-09-24,344075.0,14336.458333333334,16698.0,11253.0
2015-09-25,327685.0,13653.541666666666,15332.0,11170.0
2015-09-26,296221.0,12342.541666666666,13601.0,10602.0
2015-09-27,292866.0,12202.75,14368.0,10011.0
2015-09-28,350537.0,14605.708333333334,16974.0,11076.0
2015-09-29,348887.0,14536.958333333334,16057.0,11871.0
2015-09-30,325358.0,13556.583333333334,15239.0,11124.0
2015-10-01,309191.0,12882.958333333334,14111.0,10712.0
2015-10-02,308247.0,12843.625,13899.0,10682.0
2015-10-03,292600.0,12191.666666666666,13316.0,10629.0
2015-10-04,276425.0,11517.708333333334,13187.0,10048.0
2015-10-05,318235.0,13259.791666666666,15078.0,10417.0
2015-10-06,323695.0,13487.291666666666,15046.0,10886.0
2015-10-07,323417.0,13475.708333333334,15080.0,10840.0
2015-10-08,326357.0,13598.208333333334,15420.0,10723.0
2015-10-09,320635.0,13359.791666666666,14900.0,11055.0
2015-10-10,282078.0,11753.25,12745.0,10321.0
2015-10-11,277148.0,11547.833333333334,13245.0,10022.0
2015-10-12,319238.0,13301.583333333334,15002.0,10599.0
2015-10-13,316841.0,13201.708333333334,14442.0,10868.0
2015-10-14,312394.0,13016.416666666666,14370.0,10681.0
2015-10-15,321694.0,13403.916666666666,14710.0,11091.0
2015-10-16,313952.0,13081.333333333334,14281.0,11109.0
2015-10-17,303443.0,12643.458333333334,13634.0,11318.0
2015-10-18,307963.0,12831.791666666666,14189.0,11894.0
2015-10-19,344333.0,14347.208333333334,16601.0,12516.0
2015-10-20,332812.0,13867.166666666666,15645.0,12084.0
2015-10-21,322393.0,13433.041666666666,14858.0,11479.0
2015-10-22,321571.0,13398.791666666666,14717.0,11102.0
2015-10-23,312426.0,13017.75,14161.0,10896.0
2015-10-24,284185.0,11841.041666666666,12920.0,10320.0
2015-10-25,273661.0,11402.541666666666,13169.0,9832.0
2015-10-26,318263.0,13260.958333333334,14737.0,10814.0
2015-10-27,333055.0,13877.291666666666,15422.0,11470.0
2015-10-28,326314.0,13596.416666666666,14599.0,11606.0
2015-10-29,319717.0,13321.541666666666,14605.0,10930.0
2015-10-30,329503.0,13729.291666666666,15219.0,11823.0
2015-10-31,306814.0,12783.916666666666,13880.0,11872.0
2015-11-01,291351.0,11654.04,13181.0,10343.0
2015-11-02,318224.0,13259.333333333334,14846.0,10902.0
2015-11-03,321753.0,13406.375,14949.0,11123.0
2015-11-04,316421.0,13184.208333333334,14775.0,10791.0
2015-11-05,323041.0,13460.041666666666,15203.0,10780.0
2015-11-06,315243.0,13135.125,14353.0,11010.0
2015-11-07,289800.0,12075.0,13417.0,10379.0
2015-11-08,298359.0,12431.625,14078.0,11119.0
2015-11-09,345507.0,14396.125,15855.0,12393.0
2015-11-10,331067.0,13794.458333333334,15227.0,11774.0
2015-11-11,327965.0,13665.208333333334,15072.0,11931.0
2015-11-12,328401.0,13683.375,15029.0,11611.0
2015-11-13,332785.0,13866.041666666666,15148.0,11867.0
2015-11-14,315773.0,13157.208333333334,14213.0,12147.0
2015-11-15,306506.0,12771.083333333334,13863.0,11761.0
2015-11-16,341050.0,14210.416666666666,16328.0,12285.0
2015-11-17,330496.0,13770.666666666666,15115.0,11714.0
2015-11-18,321822.0,13409.25,14752.0,11404.0
2015-11-19,320755.0,13364.791666666666,14902.0,10897.0
2015-11-20,343576.0,14315.666666666666,16065.0,12213.0
2015-11-21,332733.0,13863.875,14985.0,12920.0
2015-11-22,335667.0,13986.125,16096.0,12265.0
2015-11-23,382040.0,15918.333333333334,17840.0,14259.0
2015-11-24,367767.0,15323.625,17618.0,14130.0
2015-11-25,319385.0,13307.708333333334,15346.0,12040.0
2015-11-26,281244.0,11718.5,13247.0,10511.0
2015-11-27,282122.0,11755.083333333334,12755.0,10406.0
2015-11-28,291905.0,12162.708333333334,13566.0,10474.0
2015-11-29,299793.0,12491.375,14320.0,10821.0
2015-11-30,351012.0,14625.5,16210.0,12138.0
2015-12-01,347980.0,14499.166666666666,15755.0,12375.0
2015-12-02,349914.0,14579.75,16321.0,12367.0
2015-12-03,375037.0,15626.541666666666,17238.0,13242.0
2015-12-04,381704.0,15904.333333333334,18200.0,14540.0
2015-12-05,357945.0,14914.375,16458.0,13317.0
2015-12-06,347477.0,14478.208333333334,15890.0,12993.0
2015-12-07,369478.0,15394.916666666666,16977.0,13467.0
2015-12-08,362899.0,15120.791666666666,16692.0,13216.0
2015-12-09,367399.0,15308.291666666666,17293.0,13766.0
2015-12-10,350524.0,14605.166666666666,16080.0,12695.0
2015-12-11,332748.0,13864.5,15336.0,12242.0
2015-12-12,296894.0,12370.583333333334,13562.0,10873.0
2015-12-13,291674.0,12153.083333333334,14066.0,10380.0
2015-12-14,330555.0,13773.125,15628.0,11096.0
2015-12-15,344850.0,14368.75,16087.0,11849.0
2015-12-16,347057.0,14460.708333333334,16312.0,12882.0
2015-12-17,352696.0,14695.666666666666,16591.0,11893.0
2015-12-18,385269.0,16052.875,17962.0,13390.0
2015-12-19,375807.0,15658.625,16680.0,14574.0
2015-12-20,363481.0,15145.041666666666,16399.0,14037.0
2015-12-21,364702.0,15195.916666666666,16484.0,13430.0
2015-12-22,332656.0,13860.666666666666,15051.0,12016.0
2015-12-23,322458.0,13435.75,14478.0,11588.0
2015-12-24,275185.0,11466.041666666666,12221.0,10106.0
2015-12-25,265873.0,11078.041666666666,12088.0,9708.0
2015-12-26,281480.0,11728.333333333334,13293.0,9930.0
2015-12-27,287974.0,11998.916666666666,15488.0,10097.0
2015-12-28,341487.0,14228.625,16134.0,11333.0
2015-12-29,333342.0,13889.25,15322.0,11850.0
2015-12-30,336883.0,14036.791666666666,15260.0,12128.0
2015-12-31,334225.0,13926.041666666666,15360.0,11972.0
2016-01-01,338054.0,14085.583333333334,15595.0,12631.0
2016-01-02,347618.0,14484.083333333334,15481.0,13501.0
2016-01-03,350918.0,14621.583333333334,15976.0,13637.0
2016-01-04,404792.0,16866.333333333332,18928.0,14051.0
2016-01-05,430763.0,17948.458333333332,20424.0,16420.0
2016-01-06,422637.0,17609.875,20502.0,15706.0
2016-01-07,399274.0,16636.416666666668,19303.0,15093.0
2016-01-08,381012.0,15875.5,17338.0,14405.0
2016-01-09,329209.0,13717.041666666666,14643.0,12555.0
2016-01-10,350176.0,14590.666666666666,17856.0,11823.0
2016-01-11,441759.0,18406.625,20610.0,16304.0
2016-01-12,436782.0,18199.25,19947.0,16210.0
2016-01-13,457069.0,19044.541666666668,21177.0,17592.0
2016-01-14,402024.0,16751.0,19088.0,15284.0
2016-01-15,384119.0,16004.958333333334,17869.0,14305.0
2016-01-16,358621.0,14942.541666666666,16468.0,12956.0
2016-01-17,383508.0,15979.5,18333.0,13873.0
2016-01-18,476334.0,19847.25,21644.0,17185.0
2016-01-19,489079.0,20378.291666666668,22256.0,18900.0
2016-01-20,477187.0,19882.791666666668,21517.0,18541.0
2016-01-21,445291.0,18553.791666666668,20352.0,17096.0
2016-01-22,450922.0,18788.416666666668,19960.0,16958.0
2016-01-23,417598.0,17399.916666666668,18294.0,16579.0
2016-01-24,400107.0,16671.125,18125.0,15091.0
2016-01-25,413511.0,17229.625,19605.0,16000.0
2016-01-26,391779.0,16324.125,17747.0,14197.0
2016-01-27,400155.0,16673.125,18348.0,14528.0
2016-01-28,413295.0,17220.625,19852.0,15885.0
2016-01-29,396888.0,16537.0,17992.0,14605.0
2016-01-30,358283.0,14928.458333333334,16784.0,13203.0
2016-01-31,321232.0,13384.666666666666,14316.0,12676.0
2016-02-01,347956.0,14498.166666666666,16227.0,11894.0
2016-02-02,362116.0,15088.166666666666,17033.0,13472.0
2016-02-03,342200.0,14258.333333333334,15659.0,12302.0
2016-02-04,381431.0,15892.958333333334,17683.0,13143.0
2016-02-05,394107.0,16421.125,18831.0,14976.0
2016-02-06,365297.0,15220.708333333334,16895.0,13866.0
2016-02-07,351949.0,14664.541666666666,16068.0,13653.0
2016-02-08,392102.0,16337.583333333334,17940.0,13817.0
2016-02-09,432286.0,18011.916666666668,20014.0,15313.0
2016-02-10,460725.0,19196.875,20796.0,17041.0
2016-02-11,459531.0,19147.125,21135.0,17931.0
2016-02-12,446831.0,18617.958333333332,20362.0,17112.0
2016-02-13,423031.0,17626.291666666668,18856.0,16248.0
2016-02-14,432296.0,18012.333333333332,18958.0,16868.0
2016-02-15,419735.0,17488.958333333332,18503.0,16109.0
2016-02-16,405300.0,16887.5,17982.0,15407.0
2016-02-17,397178.0,16549.083333333332,17828.0,14908.0
2016-02-18,393974.0,16415.583333333332,18479.0,15012.0
2016-02-19,370700.0,15445.833333333334,17989.0,13765.0
2016-02-20,306591.0,12774.625,13757.0,12025.0
2016-02-21,303605.0,12650.208333333334,14425.0,11223.0
2016-02-22,354255.0,14760.625,16273.0,12420.0
2016-02-23,360303.0,15012.625,16759.0,13367.0
2016-02-24,361697.0,15070.708333333334,16424.0,13152.0
2016-02-25,395262.0,16469.25,18222.0,13902.0
2016-02-26,399744.0,16656.0,18238.0,15041.0
2016-02-27,350182.0,14590.916666666666,15903.0,13168.0
2016-02-28,317609.0,13233.708333333334,14435.0,12020.0
2016-02-29,335196.0,13966.5,15489.0,11635.0
2016-03-01,356570.0,14857.083333333334,16852.0,13171.0
2016-03-02,387670.0,16152.916666666666,17826.0,13627.0
2016-03-03,412232.0,17176.333333333332,18664.0,15650.0
2016-03-04,391027.0,16292.791666666666,17644.0,14958.0
2016-03-05,355228.0,14801.166666666666,15840.0,14048.0
2016-03-06,333035.0,13876.458333333334,15218.0,12854.0
2016-03-07,353712.0,14738.0,16927.0,13613.0
2016-03-08,329457.0,13727.375,15353.0,12127.0
2016-03-09,323396.0,13474.833333333334,14679.0,11424.0
2016-03-10,324040.0,13501.666666666666,14951.0,11177.0
2016-03-11,314439.0,13101.625,14378.0,11206.0
2016-03-12,289759.0,12073.291666666666,12901.0,11001.0
2016-03-13,273465.0,11889.782608695652,13634.0,10220.0
2016-03-14,319802.0,13325.083333333334,14487.0,10861.0
2016-03-15,319245.0,13301.875,14475.0,11270.0
2016-03-16,317071.0,13211.291666666666,14517.0,10906.0
2016-03-17,322190.0,13424.583333333334,15078.0,11452.0
2016-03-18,322243.0,13426.791666666666,15566.0,11760.0
2016-03-19,314133.0,13088.875,14371.0,11368.0
2016-03-20,322086.0,13420.25,14990.0,12258.0
2016-03-21,356309.0,14846.208333333334,17330.0,13165.0
2016-03-22,343546.0,14314.416666666666,16812.0,13215.0
2016-03-23,317424.0,13226.0,14825.0,11524.0
2016-03-24,318033.0,13251.375,14550.0,11303.0
2016-03-25,304232.0,12676.333333333334,14009.0,10643.0
2016-03-26,288818.0,12034.083333333334,13382.0,11378.0
2016-03-27,270226.0,11259.416666666666,12299.0,10304.0
2016-03-28,313381.0,13057.541666666666,14714.0,10293.0
2016-03-29,327032.0,13626.333333333334,15302.0,11988.0
2016-03-30,333517.0,13896.541666666666,15805.0,12417.0
2016-03-31,316533.0,13188.875,14377.0,11056.0
2016-04-01,307295.0,12803.958333333334,13883.0,10843.0
2016-04-02,298948.0,12456.166666666666,14022.0,10855.0
2016-04-03,312730.0,13030.416666666666,14257.0,12293.0
2016-04-04,332659.0,13860.791666666666,15395.0,11331.0
2016-04-05,352429.0,14684.541666666666,16784.0,12860.0
2016-04-06,352060.0,14669.166666666666,16863.0,13538.0
2016-04-07,342289.0,14262.041666666666,15899.0,11956.0
2016-04-08,348112.0,14504.666666666666,16014.0,13028.0
2016-04-09,345202.0,14383.416666666666,15744.0,13012.0
2016-04-10,334659.0,13944.125,15322.0,12995.0
2016-04-11,328000.0,13666.666666666666,14961.0,11476.0
2016-04-12,325129.0,13547.041666666666,14914.0,11531.0
2016-04-13,332733.0,13863.875,16077.0,12409.0
2016-04-14,328580.0,13690.833333333334,15717.0,12076.0
2016-04-15,313509.0,13062.875,14827.0,11488.0
2016-04-16,281169.0,11715.375,12415.0,10373.0
2016-04-17,277566.0,11565.25,13398.0,9810.0
2016-04-18,322290.0,13428.75,15282.0,10290.0
2016-04-19,318719.0,13279.958333333334,14692.0,10676.0
2016-04-20,316969.0,13207.041666666666,14574.0,10566.0
2016-04-21,314156.0,13089.833333333334,14279.0,10651.0
2016-04-22,306104.0,12754.333333333334,14021.0,10637.0
2016-04-23,272807.0,11366.958333333334,12344.0,9988.0
2016-04-24,274349.0,11431.208333333334,12951.0,10038.0
2016-04-25,314740.0,13114.166666666666,14778.0,10210.0
2016-04-26,326968.0,13623.666666666666,15346.0,10726.0
2016-04-27,314339.0,13097.458333333334,14371.0,10811.0
2016-04-28,321828.0,13409.5,14769.0,10963.0
2016-04-29,309637.0,12901.541666666666,14106.0,10794.0
2016-04-30,282113.0,11754.708333333334,12647.0,10284.0
2016-05-01,279519.0,11646.625,13166.0,10039.0
2016-05-02,312125.0,13005.208333333334,14664.0,10401.0
2016-05-03,311515.0,12979.791666666666,14079.0,10811.0
2016-05-04,311782.0,12990.916666666666,14159.0,10852.0
2016-05-05,320114.0,13338.083333333334,14363.0,11259.0
2016-05-06,309989.0,12916.208333333334,14008.0,11232.0
2016-05-07,278536.0,11605.666666666666,12267.0,10289.0
2016-05-08,268106.0,11171.083333333334,12563.0,9718.0
2016-05-09,312952.0,13039.666666666666,14400.0,10517.0
2016-05-10,320043.0,13335.125,14477.0,11023.0
2016-05-11,321067.0,13377.791666666666,14765.0,10841.0
2016-05-12,328967.0,13706.958333333334,15427.0,10946.0
2016-05-13,308578.0,12857.416666666666,14098.0,10807.0
2016-05-14,280212.0,11675.5,12560.0,10120.0
2016-05-15,279234.0,11634.75,13008.0,10391.0
2016-05-16,316807.0,13200.291666666666,14636.0,11190.0
2016-05-17,313974.0,13082.25,14230.0,10863.0
2016-05-18,312128.0,13005.333333333334,13994.0,10990.0
2016-05-19,312948.0,13039.5,14063.0,11057.0
2016-05-20,306095.0,12753.958333333334,13978.0,10802.0
2016-05-21,280069.0,11669.541666666666,12488.0,10297.0
2016-05-22,270643.0,11276.791666666666,12674.0,9711.0
2016-05-23,315617.0,13150.708333333334,14713.0,10371.0
2016-05-24,331085.0,13795.208333333334,15809.0,10821.0
2016-05-25,340311.0,14179.625,16560.0,10898.0
2016-05-26,356753.0,14864.708333333334,17337.0,11436.0
2016-05-27,363789.0,15157.875,18402.0,11346.0
2016-05-28,335459.0,13977.458333333334,16747.0,10960.0
2016-05-29,312272.0,13011.333333333334,15289.0,10441.0
2016-05-30,322392.0,13433.0,16699.0,10188.0
2016-05-31,370428.0,15434.5,19271.0,11125.0
2016-06-01,378111.0,15754.625,19252.0,11282.0
2016-06-02,375054.0,15627.25,18371.0,12072.0
2016-06-03,370893.0,15453.875,18455.0,11945.0
2016-06-04,330462.0,13769.25,15948.0,11293.0
2016-06-05,313644.0,13068.5,15016.0,10808.0
2016-06-06,353034.0,14709.75,17746.0,10743.0
2016-06-07,340383.0,14182.625,16284.0,11256.0
2016-06-08,316872.0,13203.0,14691.0,10846.0
2016-06-09,326194.0,13591.416666666666,15683.0,10747.0
2016-06-10,353525.0,14730.208333333334,17719.0,11165.0
2016-06-11,372964.0,15540.166666666666,19381.0,11548.0
2016-06-12,355876.0,14828.166666666666,17349.0,11621.0
2016-06-13,355908.0,14829.5,18093.0,11146.0
2016-06-14,365639.0,15234.958333333334,18569.0,11568.0
2016-06-15,389928.0,16247.0,20132.0,12231.0
2016-06-16,388607.0,16191.958333333334,19503.0,12433.0
2016-06-17,364242.0,15176.75,17917.0,11968.0
2016-06-18,338753.0,14114.708333333334,17393.0,10720.0
2016-06-19,337069.0,14044.541666666666,17574.0,10434.0
2016-06-20,399111.0,16629.625,20292.0,12038.0
2016-06-21,392826.0,16367.75,19115.0,12882.0
2016-06-22,359391.0,14974.625,17157.0,11796.0
2016-06-23,374393.0,15599.708333333334,18572.0,12317.0
2016-06-24,366697.0,15279.041666666666,18353.0,11818.0
2016-06-25,351397.0,14641.541666666666,18375.0,10929.0
2016-06-26,365553.0,15231.375,19260.0,10879.0
2016-06-27,406553.0,16939.708333333332,20336.0,12632.0
2016-06-28,380789.0,15866.208333333334,18602.0,12549.0
2016-06-29,352009.0,14667.041666666666,17275.0,11369.0
2016-06-30,350655.0,14610.625,17707.0,11113.0
2016-07-01,346853.0,14452.208333333334,17196.0,11341.0
2016-07-02,303255.0,12635.625,14719.0,10239.0
2016-07-03,281859.0,11744.125,13056.0,10088.0
2016-07-04,289152.0,12048.0,13918.0,9917.0
2016-07-05,366755.0,15281.458333333334,19066.0,11122.0
2016-07-06,389885.0,16245.208333333334,19451.0,12168.0
2016-07-07,393465.0,16394.375,19263.0,12626.0
2016-07-08,390616.0,16275.666666666666,19257.0,12817.0
2016-07-09,348572.0,14523.833333333334,17003.0,11694.0
2016-07-10,337873.0,14078.041666666666,17621.0,10501.0
2016-07-11,398667.0,16611.125,20984.0,11789.0
2016-07-12,413841.0,17243.375,21235.0,12723.0
2016-07-13,420785.0,17532.708333333332,21160.0,13224.0
2016-07-14,407200.0,16966.666666666668,20535.0,12838.0
2016-07-15,396117.0,16504.875,19861.0,12758.0
2016-07-16,347435.0,14476.458333333334,17284.0,11514.0
2016-07-17,353903.0,14745.958333333334,18629.0,10760.0
2016-07-18,412719.0,17196.625,20585.0,13205.0
2016-07-19,415448.0,17310.333333333332,21061.0,12981.0
2016-07-20,409435.0,17059.791666666668,21110.0,12528.0
2016-07-21,414515.0,17271.458333333332,21045.0,12655.0
2016-07-22,415553.0,17314.708333333332,20468.0,13158.0
2016-07-23,410572.0,17107.166666666668,21261.0,12520.0
2016-07-24,407426.0,16976.083333333332,20510.0,12634.0
2016-07-25,445637.0,18568.208333333332,22281.0,13949.0
2016-07-26,428597.0,17858.208333333332,21277.0,13617.0
2016-07-27,422415.0,17600.625,21131.0,13245.0
2016-07-28,408121.0,17005.041666666668,19498.0,13625.0
2016-07-29,396021.0,16500.875,19838.0,12786.0
2016-07-30,367857.0,15327.375,18485.0,12151.0
2016-07-31,366856.0,15285.666666666666,18857.0,11637.0
2016-08-01,410356.0,17098.166666666668,20933.0,12570.0
2016-08-02,414733.0,17280.541666666668,20953.0,13018.0
2016-08-03,418489.0,17437.041666666668,20979.0,13063.0
2016-08-04,422184.0,17591.0,21245.0,13257.0
2016-08-05,423078.0,17628.25,21127.0,13598.0
2016-08-06,385988.0,16082.833333333334,19043.0,12993.0
2016-08-07,356181.0,14840.875,18280.0,11155.0
2016-08-08,390745.0,16281.041666666666,19645.0,12323.0
2016-08-09,416957.0,17373.208333333332,21458.0,12734.0
2016-08-10,431561.0,17981.708333333332,21281.0,13705.0
2016-08-11,451348.0,18806.166666666668,22488.0,13951.0
2016-08-12,453654.0,18902.25,22295.0,14604.0
2016-08-13,415169.0,17298.708333333332,20349.0,13981.0
2016-08-14,374473.0,15603.041666666666,17915.0,12689.0
2016-08-15,399877.0,16661.541666666668,19760.0,12846.0
2016-08-16,409158.0,17048.25,20295.0,12926.0
2016-08-17,399285.0,16636.875,19278.0,12901.0
2016-08-18,403068.0,16794.5,20343.0,12664.0
2016-08-19,402047.0,16751.958333333332,20069.0,12896.0
2016-08-20,368283.0,15345.125,18201.0,12183.0
2016-08-21,339465.0,14144.375,16283.0,11858.0
2016-08-22,357764.0,14906.833333333334,17931.0,11293.0
2016-08-23,365061.0,15210.875,18685.0,11425.0
2016-08-24,376490.0,15687.083333333334,19291.0,11657.0
2016-08-25,429018.0,17875.75,22064.0,13090.0
2016-08-26,431482.0,17978.416666666668,21781.0,13578.0
2016-08-27,397055.0,16543.958333333332,20362.0,12736.0
2016-08-28,388932.0,16205.5,20348.0,12266.0
2016-08-29,420985.0,17541.041666666668,21781.0,12835.0
2016-08-30,413518.0,17229.916666666668,21304.0,12827.0
2016-08-31,406980.0,16957.5,20734.0,12817.0
2016-09-01,370700.0,15445.833333333334,17476.0,12549.0
2016-09-02,340165.0,14173.541666666666,16107.0,11562.0
2016-09-03,305640.0,12735.0,15302.0,10430.0
2016-09-04,306428.0,12767.833333333334,16017.0,10034.0
2016-09-05,331832.0,13826.333333333334,18234.0,10132.0
2016-09-06,404384.0,16849.333333333332,21580.0,11796.0
2016-09-07,431090.0,17962.083333333332,22021.0,13240.0
2016-09-08,431329.0,17972.041666666668,21185.0,13820.0
2016-09-09,409511.0,17062.958333333332,20204.0,13445.0
2016-09-10,378551.0,15772.958333333334,19071.0,12648.0
2016-09-11,322234.0,13426.416666666666,15784.0,11119.0
2016-09-12,351463.0,14644.291666666666,17901.0,11024.0
2016-09-13,367593.0,15316.375,18972.0,11508.0
2016-09-14,364287.0,15178.625,18174.0,11545.0
2016-09-15,349713.0,14571.375,17082.0,11381.0
2016-09-16,358850.0,14952.083333333334,18265.0,11291.0
2016-09-17,344431.0,14351.291666666666,16618.0,11694.0
2016-09-18,329967.0,13748.625,16105.0,10979.0
2016-09-19,372759.0,15531.625,19027.0,11698.0
2016-09-20,375647.0,15651.958333333334,19498.0,11594.0
2016-09-21,372387.0,15516.125,19261.0,11714.0
2016-09-22,378656.0,15777.333333333334,19674.0,11628.0
2016-09-23,383382.0,15974.25,19885.0,12033.0
2016-09-24,338878.0,14119.916666666666,16642.0,11515.0
2016-09-25,317374.0,13223.916666666666,16223.0,10572.0
2016-09-26,334557.0,13939.875,15672.0,11313.0
2016-09-27,324120.0,13505.0,15195.0,10873.0
2016-09-28,319659.0,13319.125,14734.0,10764.0
2016-09-29,318712.0,13279.666666666666,14569.0,10858.0
2016-09-30,313591.0,13066.291666666666,14240.0,10890.0
2016-10-01,282452.0,11768.833333333334,12744.0,10214.0
2016-10-02,270336.0,11264.0,13059.0,9581.0
2016-10-03,310866.0,12952.75,14626.0,10143.0
2016-10-04,321058.0,13377.416666666666,15254.0,10543.0
2016-10-05,326218.0,13592.416666666666,15551.0,10739.0
2016-10-06,331856.0,13827.333333333334,15891.0,10814.0
2016-10-07,325892.0,13578.833333333334,15391.0,10957.0
2016-10-08,283893.0,11828.875,12590.0,10444.0
