date,tavg,tmax,tmin,prcp,wspd,pres,rhum,tsun
2007-06-11,21.7,27.6,14.3,0.0,17.1,992.8,48,53257.12
2007-06-12,22.6,28.5,15.2,0.0,15.3,993.2,53,47510.13
2007-06-13,24.1,31.1,17.8,1.6,16.6,990.9,60,47677.29
2007-06-14,24.0,30.4,16.9,0.0,18.7,989.5,58,53345.11
2007-06-15,22.7,28.2,16.5,0.0,14.1,989.7,52,51341.68
2007-06-16,23.7,29.6,16.2,0.0,10.0,989.9,46,50716.47
2007-06-17,26.7,33.1,18.9,0.3,14.4,990.0,46,52288.96
2007-06-18,28.3,34.6,21.3,0.0,17.8,989.4,49,52469.19
2007-06-19,24.8,28.7,20.7,9.9,22.6,987.7,66,31686.05
2007-06-20,21.8,26.5,15.8,0.0,17.6,992.8,48,53428.38
2007-06-21,23.0,30.3,14.5,0.0,21.1,991.4,53,53430.17
2007-06-22,20.8,24.8,17.2,0.1,10.5,991.0,58,32343.51
2007-06-23,19.9,24.6,13.7,0.0,10.0,990.0,50,35301.96
2007-06-24,18.2,22.6,14.0,25.6,11.2,990.5,81,5882.63
2007-06-25,23.5,29.0,18.1,0.7,8.7,993.8,77,50688.95
2007-06-26,25.7,31.0,19.9,0.0,12.2,996.5,75,53301.69
2007-06-27,25.3,30.5,20.9,4.1,17.9,993.3,78,46940.08
2007-06-28,23.4,27.5,21.3,10.8,13.9,990.6,88,23942.2
2007-06-29,21.0,25.1,18.1,7.2,11.9,991.6,76,27286.38
2007-06-30,20.4,25.7,14.0,0.0,9.9,992.1,58,50685.55
2007-07-01,19.8,24.5,14.6,0.0,17.8,994.5,54,48664.16
2007-07-02,18.7,24.6,11.9,0.0,14.8,997.0,52,53222.66
2007-07-03,21.3,27.6,13.8,0.0,7.7,994.0,52,51646.1
2007-07-04,22.8,27.7,17.0,6.6,21.5,988.9,65,28062.56
2007-07-05,23.2,28.0,20.7,5.4,16.7,987.5,84,35920.64
2007-07-06,23.4,28.6,16.7,0.0,12.9,989.5,66,53002.41
2007-07-07,24.3,30.0,16.9,0.0,9.4,988.4,59,52988.62
2007-07-08,25.0,31.2,17.5,0.0,12.0,985.8,60,52931.7
2007-07-09,26.4,32.0,19.5,0.0,14.0,986.3,60,52649.44
2007-07-10,25.6,31.1,19.8,4.1,18.1,986.3,68,48823.71
2007-07-11,24.4,27.6,21.7,0.8,20.8,984.3,64,39122.91
2007-07-12,21.5,25.7,15.6,0.0,21.0,988.3,47,50927.02
2007-07-13,21.4,25.4,17.1,0.5,13.4,988.7,54,51266.84
2007-07-14,22.8,29.1,14.2,0.0,23.1,985.9,54,51925.59
2007-07-15,24.1,27.6,19.6,0.4,13.0,984.8,59,51241.74
2007-07-16,23.7,29.3,16.5,0.0,10.0,989.2,46,51560.95
2007-07-17,23.8,28.8,18.8,11.9,15.1,989.3,63,36095.55
2007-07-18,24.2,28.9,19.9,1.8,16.2,987.7,79,45925.8
2007-07-19,23.6,26.1,20.8,10.4,20.3,983.9,82,21152.27
2007-07-20,19.8,24.1,14.7,0.0,17.6,990.1,62,51150.05
2007-07-21,19.1,23.9,12.9,0.0,13.8,994.8,60,43288.89
2007-07-22,20.9,27.1,13.8,0.0,12.5,996.1,50,50770.28
2007-07-23,21.3,26.7,13.9,0.0,7.9,992.9,50,41600.09
2007-07-24,21.6,25.5,17.7,0.0,10.9,990.8,58,44595.43
2007-07-25,21.4,26.7,15.6,0.4,6.1,991.4,68,46527.34
2007-07-26,21.3,26.6,17.5,12.8,12.5,990.7,82,31158.49
2007-07-27,23.1,28.3,19.5,3.2,13.6,986.1,83,43467.8
2007-07-28,23.4,27.8,19.1,0.6,12.6,985.2,80,38987.87
2007-07-29,24.9,29.5,20.5,0.0,14.2,986.3,67,49044.27
2007-07-30,25.4,31.0,20.0,0.0,16.9,988.1,57,49377.98
2007-07-31,25.2,31.9,17.7,0.0,11.9,990.0,47,49506.84
2007-08-01,26.6,32.6,18.7,0.0,8.2,989.8,55,48147.49
2007-08-02,27.7,32.8,21.8,0.2,8.0,989.8,57,47210.25
2007-08-03,27.9,33.0,21.4,0.0,10.2,989.4,58,47559.82
2007-08-04,28.0,33.1,22.1,0.0,10.7,990.3,55,39663.79
2007-08-05,25.0,29.7,21.3,12.7,15.2,987.3,78,15342.98
2007-08-06,27.3,32.4,23.4,2.0,13.5,985.3,75,44349.94
2007-08-07,28.3,33.7,24.3,5.4,20.0,985.0,73,33042.07
2007-08-08,28.9,33.5,25.3,1.9,12.4,984.7,66,46172.88
2007-08-09,28.6,35.3,24.0,2.1,19.7,984.7,71,44663.96
2007-08-10,25.9,29.1,23.1,0.3,16.2,986.2,76,46763.65
2007-08-11,24.6,29.5,19.0,0.0,9.7,990.8,62,47177.91
2007-08-12,25.4,32.3,19.0,0.2,14.3,991.6,62,46800.0
2007-08-13,25.6,30.7,21.4,0.0,16.6,991.1,61,47249.87
2007-08-14,23.1,30.0,16.2,0.0,9.3,989.7,52,46973.5
2007-08-15,25.7,31.2,19.2,0.0,11.8,987.5,52,43200.0
2007-08-16,27.9,33.0,22.7,0.6,14.2,986.9,59,43200.0
2007-08-17,25.4,30.0,21.2,0.2,20.9,989.9,54,46800.0
2007-08-18,21.1,25.7,16.0,0.0,16.0,996.3,45,46800.0
2007-08-19,23.0,29.9,17.3,0.4,13.8,991.7,50,42294.89
2007-08-20,23.1,30.3,18.8,22.9,20.0,988.8,85,23358.81
2007-08-21,24.3,27.5,22.2,6.9,17.2,988.4,85,4787.6
2007-08-22,25.7,31.6,21.8,3.9,17.2,990.9,83,42888.91
2007-08-23,28.1,33.8,22.9,0.0,16.5,989.4,69,46800.0
2007-08-24,28.6,34.4,23.0,0.0,20.0,986.5,57,46307.02
2007-08-25,25.1,29.3,21.7,1.6,21.0,985.7,73,42808.1
2007-08-26,22.8,27.0,18.8,0.0,10.8,990.6,70,46800.0
2007-08-27,22.8,28.7,16.5,0.0,9.9,993.1,63,46800.0
2007-08-28,24.3,31.1,16.9,0.0,8.0,992.4,62,46796.24
2007-08-29,26.4,33.4,19.1,0.0,8.3,990.7,60,46740.14
2007-08-30,24.3,27.5,21.2,0.7,17.8,990.7,74,44104.84
2007-08-31,21.2,26.2,17.0,0.0,16.6,992.4,61,46628.21
2007-09-01,21.1,27.4,15.0,0.0,17.0,995.5,53,46534.29
2007-09-02,22.4,29.0,15.5,0.0,10.8,995.1,56,46384.03
2007-09-03,24.0,30.8,16.6,0.0,9.4,992.9,54,46232.82
2007-09-04,25.4,31.6,18.0,0.0,7.3,990.8,56,46080.75
2007-09-05,26.4,33.0,19.1,0.0,8.9,990.9,51,45927.94
2007-09-06,27.3,34.3,19.9,0.0,20.0,992.1,45,45774.48
2007-09-07,27.3,32.1,22.4,0.0,27.9,990.9,51,39372.96
2007-09-08,25.6,29.7,22.4,2.0,14.0,990.3,69,36347.07
2007-09-09,23.8,26.7,21.5,4.4,12.5,989.0,80,27090.25
2007-09-10,22.9,26.9,19.9,0.0,10.7,989.8,75,23439.9
2007-09-11,20.4,22.9,18.9,0.9,20.5,984.0,69,39273.86
2007-09-12,17.2,20.8,12.4,0.0,15.2,991.1,55,44711.55
2007-09-13,19.2,27.1,11.6,0.0,10.9,992.0,55,44690.43
2007-09-14,20.9,29.0,15.5,0.5,24.0,987.3,54,37259.11
2007-09-15,13.1,16.8,8.9,0.0,21.9,996.2,51,43787.31
2007-09-16,13.6,19.6,7.2,0.0,8.0,998.0,53,43279.61
2007-09-17,16.9,24.6,9.1,0.0,9.8,997.8,47,43171.87
2007-09-18,20.1,28.7,11.5,0.0,9.7,996.6,53,42832.45
2007-09-19,22.5,29.8,14.5,0.0,8.4,994.8,56,42010.34
2007-09-20,23.5,29.9,16.8,0.0,10.3,993.6,58,40889.5
2007-09-21,24.0,31.0,16.1,0.0,13.9,990.6,60,41267.09
2007-09-22,25.1,30.8,20.9,0.0,16.5,990.8,52,39868.15
2007-09-23,23.1,29.5,17.8,0.0,11.8,996.2,48,40225.79
2007-09-24,25.0,32.9,17.0,0.0,13.8,994.3,38,40659.96
2007-09-25,26.7,32.3,22.3,0.8,13.4,991.7,56,39789.98
2007-09-26,23.7,27.7,21.2,1.5,18.3,990.0,74,25714.38
2007-09-27,19.2,20.8,17.8,11.5,10.6,988.0,90,4371.43
2007-09-28,17.4,22.6,12.8,0.0,16.8,992.2,62,40478.65
2007-09-29,16.9,23.3,9.9,0.0,11.5,1000.1,58,40208.45
2007-09-30,18.0,26.2,10.2,0.0,13.2,999.6,51,40238.62
2007-10-01,19.5,25.8,14.2,0.6,22.9,995.7,48,39600.0
2007-10-02,21.4,26.6,15.5,0.0,16.1,992.6,57,32783.49
2007-10-03,21.1,25.8,17.5,0.2,16.6,989.9,61,20210.52
2007-10-04,22.6,30.0,15.3,0.0,9.1,992.8,67,39600.0
2007-10-05,24.2,30.0,20.0,1.8,12.3,995.1,69,39600.0
2007-10-06,24.8,30.3,19.2,0.0,7.6,993.8,69,39600.0
2007-10-07,25.7,31.3,20.2,0.1,8.1,992.4,66,39600.0
2007-10-08,25.5,31.3,19.7,0.0,9.5,989.6,62,39544.05
2007-10-09,22.1,25.3,18.2,0.3,18.3,986.6,53,39452.13
2007-10-10,13.9,17.6,11.1,0.0,18.9,983.5,52,14880.77
2007-10-11,10.9,12.9,8.9,0.4,20.6,983.7,68,16496.01
2007-10-12,11.3,12.7,9.7,0.0,15.3,987.4,61,11077.14
2007-10-13,11.0,17.5,4.6,0.0,14.6,990.0,57,39084.59
2007-10-14,13.3,19.7,7.6,0.0,8.9,993.5,61,31269.63
2007-10-15,17.3,23.9,11.8,0.0,13.4,992.3,57,31899.25
2007-10-16,17.2,20.2,15.3,1.9,15.5,989.8,73,13245.8
2007-10-17,18.9,23.6,14.8,0.1,14.1,989.2,81,37737.74
2007-10-18,21.0,25.5,18.0,4.2,32.3,979.7,74,17436.52
2007-10-19,19.4,22.2,16.2,8.6,29.0,974.9,71,25917.76
2007-10-20,16.4,20.3,13.7,0.0,23.6,983.9,50,37013.88
2007-10-21,18.0,25.3,12.1,0.0,20.8,990.7,42,38247.5
2007-10-22,17.9,23.8,12.2,12.0,20.0,990.4,61,26808.58
2007-10-23,15.1,19.1,11.4,62.2,26.0,982.4,94,0.0
2007-10-24,10.7,11.9,9.7,8.6,23.2,988.3,80,2175.64
2007-10-25,12.4,16.7,9.3,0.1,26.3,992.4,65,25685.5
2007-10-26,14.1,15.8,12.9,2.1,16.1,992.5,90,0.0
2007-10-27,12.2,13.9,9.7,1.7,26.6,994.2,80,7457.37
2007-10-28,8.6,12.3,4.3,0.0,18.7,1005.8,59,36957.81
2007-10-29,7.8,13.0,2.0,0.0,10.6,1004.7,64,36614.66
2007-10-30,8.5,15.7,2.0,0.0,12.7,1000.4,68,36587.23
2007-10-31,11.1,18.1,4.8,0.0,22.6,993.2,67,35759.93
2007-11-01,10.6,14.5,4.9,0.2,17.4,994.6,61,36210.16
2007-11-02,6.4,12.5,1.6,0.0,10.9,997.3,66,35859.11
2007-11-03,6.7,13.6,0.8,0.0,14.0,992.0,68,35826.54
2007-11-04,7.1,12.5,3.1,0.0,13.6,987.7,64,22784.25
2007-11-05,8.7,17.8,2.1,3.0,27.7,983.3,66,30558.77
2007-11-06,4.8,6.8,2.1,0.0,34.3,988.9,53,24542.39
2007-11-07,3.4,6.3,-0.3,0.0,20.3,996.8,70,28395.73
2007-11-08,4.4,8.6,0.4,0.0,14.9,991.9,61,25200.0
2007-11-09,6.9,10.8,3.4,0.0,19.5,986.5,60,34992.04
2007-11-10,5.8,9.2,2.6,0.0,16.7,993.6,71,26503.07
2007-11-11,4.6,8.3,0.7,9.9,15.9,994.7,82,0.0
2007-11-12,13.1,18.4,8.9,5.4,20.2,991.8,76,23334.98
2007-11-13,13.4,16.2,10.5,7.4,18.7,988.9,84,31290.54
2007-11-14,14.7,18.1,11.5,4.1,22.6,980.8,86,25200.0
2007-11-15,5.4,10.8,1.6,1.0,29.1,984.6,59,33251.8
2007-11-16,1.8,4.9,-1.5,0.0,20.5,990.4,64,28969.9
2007-11-17,4.5,9.4,0.4,0.0,12.4,986.9,69,23931.83
2007-11-18,4.8,7.2,3.0,0.0,12.3,994.9,79,13428.31
2007-11-19,7.2,12.3,3.0,2.2,20.7,995.4,81,14663.58
2007-11-20,15.1,17.1,13.1,0.8,22.7,989.6,88,0.0
2007-11-21,15.9,18.6,14.8,8.0,26.1,984.7,86,5986.17
2007-11-22,7.1,15.7,0.6,4.3,25.8,987.0,77,4911.14
2007-11-23,0.1,2.8,-2.4,0.0,15.8,999.7,64,33100.37
2007-11-24,-0.1,3.8,-3.4,0.0,12.3,1000.4,62,26608.19
2007-11-25,1.5,6.8,-3.3,3.8,10.2,995.8,77,26685.22
2007-11-26,5.4,8.3,3.1,16.7,19.6,985.4,96,0.0
2007-11-27,3.6,7.3,-0.1,0.0,25.2,995.5,71,27564.66
2007-11-28,1.7,7.9,-4.0,0.0,20.5,998.2,61,32711.66
2007-11-29,2.9,8.0,-2.0,0.5,26.8,993.7,53,32401.0
2007-11-30,0.4,6.7,-3.9,0.0,22.7,998.9,57,32433.77
2007-12-01,-1.6,2.3,-5.1,0.5,19.5,1003.2,53,25200.0
2007-12-02,7.5,12.3,0.4,23.6,24.7,986.7,80,0.0
2007-12-03,0.2,10.9,-2.6,0.3,34.0,990.6,67,22893.31
2007-12-04,-1.4,0.3,-2.6,0.0,19.8,987.6,65,10218.25
2007-12-05,-3.3,-1.9,-8.7,6.9,27.5,981.4,80,10877.49
2007-12-06,-7.7,-3.3,-10.7,0.0,11.2,996.5,74,32400.0
2007-12-07,-1.8,1.4,-6.7,3.9,13.4,994.1,86,3167.74
2007-12-08,0.3,1.9,-1.0,3.3,10.3,998.7,89,32400.0
2007-12-09,1.3,3.6,0.7,9.3,11.7,997.6,94,0.0
2007-12-10,1.1,1.6,0.6,2.5,7.6,997.4,95,0.0
2007-12-11,8.2,16.0,1.2,0.9,24.7,993.9,95,2341.0
2007-12-12,4.6,15.7,1.0,11.3,25.5,994.2,81,25236.85
2007-12-13,2.8,6.1,0.5,17.9,18.4,990.2,85,2054.68
2007-12-14,0.7,1.8,-0.7,0.0,18.7,997.8,70,13269.45
2007-12-15,0.1,2.7,-0.8,18.5,18.2,991.9,80,0.0
2007-12-16,0.2,5.2,-3.8,12.4,37.2,975.3,87,102.02
2007-12-17,-6.0,-3.2,-8.4,0.0,22.5,995.3,76,32400.0
2007-12-18,-3.9,3.4,-9.9,0.0,16.6,995.7,80,29006.57
2007-12-19,1.3,3.3,-2.5,0.0,21.6,991.5,80,23782.83
2007-12-20,-0.2,4.3,-4.5,0.0,15.8,993.8,80,25694.05
2007-12-21,3.2,6.1,-0.0,0.0,15.9,990.9,84,3529.44
2007-12-22,7.4,10.9,4.9,0.4,25.6,992.4,75,24883.69
2007-12-23,5.8,11.2,-0.8,11.1,36.4,982.3,68,13510.12
2007-12-24,-0.6,2.3,-2.6,0.0,27.3,990.4,56,32400.0
2007-12-25,0.2,5.0,-2.6,0.0,8.7,996.3,74,32400.0
2007-12-26,0.6,6.6,-3.2,0.0,9.4,991.0,80,32400.0
2007-12-27,2.4,5.1,-0.2,1.9,14.3,989.0,86,11877.12
2007-12-28,4.2,9.5,0.6,4.7,25.2,990.0,90,120.31
2007-12-29,2.6,6.0,-0.2,0.0,21.7,991.0,76,3154.73
2007-12-30,-0.0,2.7,-1.8,0.0,9.4,989.2,77,4910.46
2007-12-31,0.9,6.8,-3.1,0.2,19.9,985.9,83,32400.0
2008-01-01,-1.4,3.6,-5.8,2.2,33.4,987.3,73,13677.37
2008-01-02,-7.3,-5.8,-8.9,3.3,26.0,1001.3,75,25799.04
2008-01-03,-7.8,-5.9,-9.8,0.0,13.7,1012.0,71,15118.15
2008-01-04,-3.6,2.5,-8.3,0.1,20.6,1004.0,56,32400.0
2008-01-05,1.7,4.2,-1.3,2.8,20.6,995.0,75,0.0
2008-01-06,8.7,11.8,4.4,2.4,23.4,990.8,94,0.0
2008-01-07,14.2,17.7,11.9,1.9,28.2,991.2,89,18571.05
2008-01-08,14.8,18.2,12.2,3.3,30.7,985.7,80,20225.53
2008-01-09,7.0,15.7,4.0,7.0,45.0,988.7,72,28089.35
2008-01-10,5.1,12.1,0.3,14.3,25.1,986.0,80,18000.0
2008-01-11,5.9,12.4,2.8,10.3,26.5,978.6,79,259.38
2008-01-12,2.5,5.8,0.5,0.0,8.9,990.1,74,32412.23
2008-01-13,1.4,4.9,-1.9,0.3,18.4,987.1,84,484.81
2008-01-14,-1.3,0.5,-2.8,0.2,24.5,988.8,67,9838.04
2008-01-15,-4.2,-2.0,-6.3,0.3,21.3,991.4,67,31783.09
2008-01-16,-4.1,1.0,-8.5,0.0,11.4,997.3,66,32400.0
2008-01-17,0.4,2.5,-1.9,0.6,20.7,988.7,75,2859.07
2008-01-18,-2.7,2.2,-5.3,0.6,23.2,990.3,62,28838.21
2008-01-19,-5.8,-3.6,-11.3,0.0,18.8,993.6,47,34212.57
2008-01-20,-12.3,-8.7,-15.9,0.0,20.2,1003.0,33,34281.26
2008-01-21,-7.4,-1.6,-12.0,0.0,16.4,1008.8,29,34350.9
2008-01-22,-1.1,2.1,-5.4,1.1,27.7,992.9,54,5603.37
2008-01-23,-6.0,-1.1,-10.0,0.0,15.6,992.7,53,34492.61
2008-01-24,-6.4,-4.6,-10.2,0.6,22.4,994.0,54,33677.07
2008-01-25,-9.0,-3.9,-13.9,0.0,12.5,1004.7,50,33299.09
2008-01-26,-3.2,0.4,-5.4,0.1,15.5,993.3,51,16232.7
2008-01-27,-1.9,1.4,-3.4,0.0,16.3,991.9,72,22084.24
2008-01-28,0.4,8.8,-5.5,1.0,19.7,990.9,71,28009.03
2008-01-29,7.1,9.9,3.2,6.4,35.3,974.1,83,0.0
2008-01-30,-5.9,10.5,-11.0,4.2,43.7,986.1,40,35003.12
2008-01-31,-4.0,1.9,-9.1,0.0,20.2,1000.5,27,28613.42
2008-02-01,1.5,5.1,-1.6,11.8,25.1,985.5,75,12476.58
2008-02-02,0.1,5.5,-2.1,0.0,18.3,994.0,67,30757.44
2008-02-03,0.7,6.2,-4.0,0.0,11.5,994.4,79,32400.0
2008-02-04,6.4,12.7,-0.4,2.1,23.3,988.6,95,0.0
2008-02-05,13.2,14.5,9.3,39.0,25.3,983.6,99,0.0
2008-02-06,7.9,15.6,3.3,45.2,35.2,972.7,92,6803.49
2008-02-07,0.7,2.8,-0.6,0.0,27.6,984.6,70,208.97
2008-02-08,2.0,6.4,-0.8,0.0,14.5,986.6,71,30533.03
2008-02-09,3.7,7.8,0.7,0.4,35.2,982.9,66,32126.62
2008-02-10,-5.7,2.8,-13.1,0.5,37.1,991.7,49,35798.62
2008-02-11,-10.6,-6.3,-14.3,0.3,20.0,1002.2,34,33762.79
2008-02-12,-2.7,3.7,-7.3,19.1,16.2,988.0,79,0.0
2008-02-13,-6.2,-0.2,-9.7,2.8,17.8,985.0,78,11253.34
2008-02-14,-5.2,1.5,-13.4,0.0,20.0,992.2,71,37345.59
2008-02-15,0.2,2.1,-4.1,0.0,16.5,994.7,70,22372.5
2008-02-16,-2.9,3.4,-8.7,0.0,13.0,997.1,64,37573.15
2008-02-17,7.4,13.1,-2.2,14.3,33.6,977.2,83,9240.71
2008-02-18,2.2,11.1,-3.7,2.4,30.8,978.2,69,27536.55
2008-02-19,-6.3,-4.7,-9.6,0.0,23.4,988.9,47,38130.54
2008-02-20,-6.9,-3.2,-10.1,1.8,20.5,993.4,56,18000.0
2008-02-21,-8.3,-2.2,-14.8,5.1,15.2,998.7,56,23531.02
2008-02-22,-2.8,-1.3,-4.9,10.2,12.6,985.7,90,0.0
2008-02-23,-3.2,-0.6,-6.6,0.1,12.8,990.4,78,33699.29
2008-02-24,-4.4,0.6,-9.6,0.0,9.4,993.7,71,26005.86
2008-02-25,-1.6,3.1,-6.7,0.0,14.0,988.1,79,30419.52
2008-02-26,0.2,1.3,-1.4,15.2,25.1,975.6,92,0.0
2008-02-27,-6.8,-2.2,-9.7,0.4,23.1,985.7,73,33464.4
2008-02-28,-8.0,-2.1,-13.4,0.0,13.0,995.1,65,38887.22
2008-02-29,-0.6,5.2,-7.9,4.2,28.5,992.0,78,3220.3
2008-03-01,-0.1,2.2,-2.6,0.0,23.0,994.0,73,32807.02
2008-03-02,2.1,11.2,-7.3,0.0,19.8,993.6,67,34276.0
2008-03-03,12.7,19.4,7.2,1.7,32.2,985.6,66,33627.24
2008-03-04,1.1,5.7,-0.6,42.7,23.4,980.6,95,0.0
2008-03-05,-0.8,2.9,-3.3,2.5,18.5,984.5,78,21481.71
2008-03-06,1.7,8.4,-3.6,0.0,11.5,992.2,77,29837.1
2008-03-07,-1.9,0.1,-5.2,11.8,27.5,989.9,82,0.0
2008-03-08,-6.9,-5.6,-8.5,14.3,30.0,981.6,82,0.0
2008-03-09,-8.1,-1.1,-15.4,0.0,19.7,998.1,72,40551.27
2008-03-10,-0.3,4.4,-5.7,0.3,10.3,998.6,84,29115.59
2008-03-11,-1.9,1.7,-5.3,0.0,18.2,992.9,90,16262.45
2008-03-12,0.3,3.9,-3.9,0.0,17.7,985.7,82,41052.84
2008-03-13,5.0,14.1,-3.7,0.0,18.3,982.0,74,40719.13
2008-03-14,4.9,7.2,1.2,13.5,11.5,979.8,91,0.0
2008-03-15,3.1,8.1,-0.7,0.9,14.4,982.1,91,7200.0
2008-03-16,1.3,5.6,-2.9,0.1,15.9,996.2,70,38921.57
2008-03-17,2.4,8.5,-2.9,0.0,17.1,1003.8,60,26682.76
2008-03-18,7.5,10.5,5.2,41.4,21.5,988.9,81,0.0
2008-03-19,6.7,12.5,1.2,39.5,24.7,977.5,95,0.0
2008-03-20,3.5,9.3,-2.0,0.0,26.9,991.3,65,42004.68
2008-03-21,3.4,10.5,-2.5,0.0,19.7,994.6,59,34807.12
2008-03-22,1.0,5.2,-3.3,2.6,20.2,989.4,68,14707.3
2008-03-23,0.0,5.3,-4.6,0.0,9.4,996.5,54,40318.86
2008-03-24,0.6,5.6,-4.1,0.5,12.2,998.2,64,42919.81
2008-03-25,4.1,10.4,-3.2,1.9,35.1,993.0,60,30469.19
2008-03-26,9.1,13.8,2.5,0.0,21.7,991.2,61,42683.89
2008-03-27,7.6,10.7,4.3,15.7,10.4,986.1,88,159.82
2008-03-28,4.2,9.2,-0.0,8.8,22.7,989.1,75,34015.6
2008-03-29,2.3,8.0,-3.3,0.0,17.7,1001.7,50,38590.06
2008-03-30,5.5,8.1,2.7,1.9,19.1,998.6,68,0.0
2008-03-31,11.1,15.8,7.5,4.1,24.7,992.4,85,12681.66
2008-04-01,11.3,14.7,3.2,8.1,30.1,987.4,77,19564.95
2008-04-02,4.2,9.7,-1.4,0.0,15.6,1002.4,55,43843.05
2008-04-03,6.8,14.2,1.5,4.0,22.2,994.4,65,29221.16
2008-04-04,10.9,16.8,6.0,14.5,21.6,981.4,92,7704.7
2008-04-05,8.3,14.1,2.6,0.0,12.7,989.8,72,42533.03
2008-04-06,11.4,18.0,4.7,0.0,12.2,989.0,69,30153.89
2008-04-07,14.4,20.7,8.0,0.0,16.6,988.8,72,46093.97
2008-04-08,15.0,22.4,6.9,0.0,15.3,990.4,74,41498.02
2008-04-09,14.8,18.4,10.1,4.0,17.6,990.6,74,31227.38
2008-04-10,11.9,18.9,6.3,0.3,18.0,991.1,74,14600.52
2008-04-11,17.7,21.5,13.7,9.2,29.9,977.9,78,28070.38
2008-04-12,8.5,13.1,5.1,0.0,26.1,979.2,60,14538.8
2008-04-13,4.6,7.7,2.6,4.4,18.7,984.7,79,21850.11
2008-04-14,4.4,9.4,-1.1,0.0,18.4,993.0,62,42127.0
2008-04-15,5.8,12.7,-1.7,0.0,9.2,997.3,56,46800.0
2008-04-16,10.0,17.9,1.9,0.0,18.9,994.3,53,46800.0
2008-04-17,14.1,21.8,6.2,0.0,16.5,991.6,62,46800.0
2008-04-18,16.2,23.6,8.0,0.0,16.9,988.9,66,46800.0
2008-04-19,14.2,18.3,11.5,5.6,17.0,983.7,76,26673.0
2008-04-20,13.0,16.8,8.3,0.5,7.6,986.5,76,46800.0
2008-04-21,14.4,21.5,7.4,0.2,16.7,990.6,74,40041.32
2008-04-22,16.6,22.3,10.5,0.0,15.0,992.0,73,45667.03
2008-04-23,18.0,23.7,12.9,0.0,16.3,993.8,71,46059.38
2008-04-24,17.4,23.5,11.6,0.0,17.4,995.0,44,42489.71
2008-04-25,20.4,26.2,14.7,0.0,23.1,988.3,59,42296.09
2008-04-26,17.5,19.1,12.7,0.2,20.7,988.2,64,32400.0
2008-04-27,13.5,18.9,6.1,0.0,10.9,992.0,57,40997.37
2008-04-28,10.5,13.2,6.2,8.4,15.6,984.7,76,33353.79
2008-04-29,7.3,11.7,2.2,8.0,21.3,989.2,68,37055.83
2008-04-30,9.7,15.5,3.7,0.0,13.4,991.1,52,46800.0
2008-05-01,15.9,23.7,8.4,0.0,28.1,985.6,58,46800.0
2008-05-02,17.9,25.1,15.2,4.7,26.5,983.4,70,10951.09
2008-05-03,16.8,20.7,11.4,20.5,30.2,981.0,73,18843.58
2008-05-04,12.6,17.4,7.2,0.0,22.4,991.5,59,47124.71
2008-05-05,14.4,20.7,6.9,0.0,10.8,991.4,59,47382.97
2008-05-06,17.1,23.4,10.3,0.2,10.8,989.7,61,46864.02
2008-05-07,17.7,24.4,12.5,6.3,30.0,983.3,65,31202.41
2008-05-08,15.7,17.6,13.8,27.7,19.2,980.5,92,0.0
2008-05-09,14.6,18.7,11.0,10.3,19.2,979.1,85,14277.86
2008-05-10,13.5,18.5,7.9,0.4,16.6,984.8,67,45201.79
2008-05-11,12.7,15.2,10.7,10.0,29.2,970.7,76,19008.16
2008-05-12,11.7,14.2,9.3,2.3,29.8,981.7,78,2494.56
2008-05-13,12.7,19.2,5.1,0.0,14.2,992.5,71,49208.9
2008-05-14,13.7,17.4,10.7,3.6,18.8,987.7,84,8323.62
2008-05-15,14.2,18.0,11.2,8.1,21.4,988.3,79,15692.75
2008-05-16,12.4,17.4,9.3,10.8,24.2,983.2,70,22241.1
2008-05-17,14.7,20.8,9.5,2.9,29.7,978.2,62,50012.7
2008-05-18,12.8,16.2,9.6,4.1,27.4,973.3,64,42172.0
2008-05-19,10.8,16.1,4.4,0.0,21.1,978.8,57,38711.81
2008-05-20,12.4,16.4,8.8,2.2,18.8,975.8,65,32641.37
2008-05-21,11.7,15.4,7.2,0.1,26.3,976.7,64,50517.77
2008-05-22,12.6,18.5,6.6,0.0,21.5,983.1,61,51804.43
2008-05-23,13.1,17.9,7.7,0.0,11.6,990.6,65,30534.05
2008-05-24,14.0,19.2,7.4,0.0,15.2,993.6,65,51555.57
2008-05-25,15.3,22.7,6.8,0.0,11.2,992.1,65,49910.8
2008-05-26,19.0,25.7,14.0,19.8,23.0,985.8,78,31936.23
2008-05-27,17.8,22.5,11.2,0.8,22.1,989.3,83,32402.64
2008-05-28,13.1,19.3,7.0,0.0,18.1,997.6,56,51180.39
2008-05-29,15.4,22.2,6.8,0.0,9.3,995.4,59,52302.83
2008-05-30,20.2,27.0,11.4,0.0,20.8,989.2,67,52650.54
2008-05-31,23.0,26.9,19.9,8.3,31.1,982.9,70,43363.91
2008-06-01,20.2,24.3,15.6,0.0,20.4,986.1,64,52794.42
2008-06-02,19.7,26.0,12.1,0.0,12.6,988.7,61,48231.72
2008-06-03,19.5,21.3,17.7,43.5,16.0,983.1,82,5584.43
2008-06-04,20.8,23.8,18.8,32.4,17.6,980.1,95,9689.14
2008-06-05,24.9,30.3,18.9,1.0,21.7,985.9,78,49766.39
2008-06-06,26.4,31.4,20.5,0.0,25.2,990.7,69,53038.8
2008-06-07,25.4,28.8,23.0,0.0,20.4,991.6,73,31798.56
